CustomerKey,Prefix,FirstName,LastName,BirthDate,MyUnknownColumn,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Phone_number
11654,MRS.,ARIANA,SANCHEZ,19-09-1971,,M,F,ariana22@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,5955999186
11655,MRS.,TAMARA,SHARMA,04-01-1971,,S,F,tamara21@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,7543607089
11656,MRS.,KATELYN,PEREZ,20-09-1971,,M,F,katelyn35@learnsector.com,"$70,000 ",3,Graduate Degree,Professional,Y,7364457785
11657,MRS.,MEGAN,COX,05-04-1971,,M,F,megan39@learnsector.com,"$70,000 ",3,Graduate Degree,Professional,Y,3286263279
11658,MR.,ROBERT,MITCHELL,02-07-1969,,M,M,robert53@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,7731031385
11659,MR.,MIGUEL,ADAMS,22-04-1969,,S,M,miguel32@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,5784295337
11660,MRS.,MIRANDA,GONZALES,22-01-1969,,M,F,miranda17@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,436541484
11661,MR.,JEREMIAH,JAMES,01-07-1970,,S,M,jeremiah39@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,572904318
11662,MR.,ETHAN,KUMAR,07-04-1970,,S,M,ethan24@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,1568587283
11663,MR.,SETH,WILLIAMS,25-02-1970,,M,M,seth2@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,7615421303
11664,MRS.,ALYSSA,MORGAN,02-09-1970,,S,F,alyssa30@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,5993265598
11665,MRS.,JANET,DOMINGUEZ,13-12-1970,,M,F,janet18@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,493251887
11666,MR.,ANGEL,BAKER,17-12-1970,,M,M,angel30@learnsector.com,"$80,000 ",2,Graduate Degree,Professional,Y,6275153563
11667,MR.,BLAKE,MOORE,21-06-1967,,M,M,blake7@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,8529887157
11668,MRS.,JADA,COLLINS,09-07-1967,,S,F,jada15@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,5302187252
11669,MRS.,ISABELLA,SIMMONS,21-10-1967,,S,F,isabella25@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,931823095
11670,MRS.,JACQUELINE,PERRY,17-10-1967,,S,F,jacqueline8@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,930220423
11671,MRS.,JESSICA,BROWN,18-05-1966,,S,F,jessica51@learnsector.com,"$60,000 ",3,Bachelors,Skilled Manual,N,6765363957
11672,MR.,CHAD,JAI,21-09-1966,,M,M,chad13@learnsector.com,"$60,000 ",3,Bachelors,Skilled Manual,Y,4354528261
11673,MRS.,SUSAN,YE,02-07-1966,,S,F,susan19@learnsector.com,,3,Bachelors,Skilled Manual,Y,5653818954
11674,MS.,MORGAN,ROGERS,18-08-1966,,M,F,morgan49@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,8718778895
11675,MR.,DEVIN,MARTINEZ,02-02-1966,,S,M,devin16@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,7858195573
11676,MR.,ALAN,HU,13-02-1966,,M,M,alan24@learnsector.com,"$80,000 ",0,Graduate Degree,Professional,Y,6117075655
11677,MR.,CHARLES,WALKER,14-10-1969,,S,M,charles27@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,9445649431
11678,MR.,JOHNNY,CHAVEZ,28-01-1969,,M,M,johnny16@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,7036272916
11679,MR.,DALTON,RICHARDSON,05-08-1969,,M,M,dalton80@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,7647884425
11680,MRS.,KAYLEE,NELSON,09-04-1969,,M,F,kaylee31@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,8493826607
11681,MRS.,ABIGAIL,JONES,08-07-1969,,M,F,abigail50@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,544614161
11682,MRS.,KAITLYN,HALL,16-03-1969,,M,F,kaitlyn46@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,N,219818316
11683,MR.,GREG,TAYLOR,01-05-1969,,M,M,greg10@learnsector.com,"$80,000 ",2,Graduate Degree,Professional,Y,2546435742
11684,MR.,DEVIN,PARKER,10-01-1965,,S,M,devin40@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,6223085544
11685,MR.,JOSE,GRIFFIN,02-07-1965,,M,M,jose15@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,6724511814
11687,MR.,CODY,TORRES,13-07-1965,,S,M,cody5@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,2158094376
11688,MRS.,VICTORIA,MORRIS,25-12-1965,,S,F,victoria26@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,6588963009
11689,MR.,IAN,DIAZ,09-06-1965,,M,M,ian62@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,4405334911
11690,MS.,CAROLINE,BUTLER,13-01-1965,,M,F,caroline15@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,7585781419
11691,MS.,KAITLYN,WILSON,01-03-1964,,S,F,kaitlyn29@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,4799566480
11692,MR.,CALEB,GONZALES,19-06-1964,,M,M,caleb14@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,8863791717
11693,MRS.,HAILEY,DIAZ,24-09-1964,,S,F,hailey42@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,N,9455695164
11694,MR.,JONATHON,ORTEGA,24-03-1964,,M,M,jonathon16@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,4589931040
11695,MR.,LOGAN,CAMPBELL,01-11-1964,,M,M,logan33@learnsector.com,"$50,000 ",5,Bachelors,Skilled Manual,Y,1053633307
11696,MRS.,MACKENZIE,CAMPBELL,04-05-1964,,S,F,mackenzie29@learnsector.com,"$50,000 ",5,Bachelors,Skilled Manual,Y,9777092376
11697,MR.,EDUARDO,LEE,24-06-1964,,M,M,eduardo21@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,9691264976
11698,MR.,JACKSON,WRIGHT,25-11-1964,,M,M,jackson51@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,692175678
11699,MR.,CHASE,PETERSON,16-03-1963,,S,M,chase5@learnsector.com,"$60,000 ",4,Bachelors,Skilled Manual,N,4675294791
11700,MR.,XAVIER,RICHARDSON,25-11-1963,,S,M,xavier76@learnsector.com,"$60,000 ",4,Bachelors,Professional,N,2942191398
11701,MR.,DAVID,HAYES,24-08-1963,,M,M,david56@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,7972545882
11702,MRS.,JENNY,ZHOU,17-10-1963,,S,F,jenny11@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,8241538925
11703,MS.,KAYLEE,BAKER,24-06-1968,,S,F,kaylee39@learnsector.com,"$60,000 ",0,Bachelors,Professional,N,4256128160
11705,MRS.,BROOKE,RICHARDSON,21-05-1968,,S,F,brooke9@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,8266292636
11706,MR.,BLAKE,PEREZ,14-02-1963,,M,M,blake39@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,1515611978
11707,MRS.,NATALIE,COOK,22-12-1963,,S,F,natalie5@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,9959362235
11708,MRS.,ELIZABETH,WEISMAN,19-09-1963,,S,F,elizabeth6@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,60973391
11709,MRS.,HAILEY,COLLINS,19-02-1963,,S,F,hailey45@learnsector.com,"$60,000 ",3,Graduate Degree,Professional,N,1352389258
11710,MRS.,ZOE,RAMIREZ,20-03-1962,,M,F,zoe6@learnsector.com,"$40,000 ",3,High School,Skilled Manual,Y,336833685
11711,MR.,DANIEL,DAVIS,12-08-1962,,S,M,daniel23@learnsector.com,"$70,000 ",1,Bachelors,Professional,N,7101145663
11712,MRS.,SHELBY,ROGERS,11-03-1962,,M,F,shelby19@learnsector.com,"$70,000 ",1,Partial College,Skilled Manual,Y,7838064887
11713,MR.,KYLE,ZHANG,20-03-1962,,M,M,kyle19@learnsector.com,"$70,000 ",1,Partial College,Skilled Manual,Y,1452436143
11714,MRS.,ALEXANDRIA,LONG,18-10-1962,,M,F,alexandria9@learnsector.com,"$70,000 ",1,Partial College,Skilled Manual,Y,786996203
11715,MRS.,CHLOE,ROBINSON,21-09-1962,,M,F,chloe28@learnsector.com,"$70,000 ",1,Partial College,Skilled Manual,Y,7645789618
11716,MR.,EVAN,KELLY,21-10-1961,,S,M,evan2@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,1875865500
11717,MR.,MARCUS,JONES,09-02-1961,,M,M,marcus3@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,N,397167728
11718,MRS.,SARAH,JONES,14-11-1961,,M,F,sarah5@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,3578709729
11719,MR.,BLAKE,GREEN,05-08-1960,,M,M,blake32@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,699339443
11720,MRS.,MORGAN,MORRIS,26-03-1960,,M,F,morgan48@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,351556893
11721,MRS.,JENNIFER,ALEXANDER,22-01-1960,,M,F,jennifer92@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,4441004658
11722,MR.,JULIAN,HUGHES,07-02-1960,,M,M,julian13@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,455930724
11723,MR.,LUKE,COLEMAN,21-08-1967,,S,M,luke24@learnsector.com,"$70,000 ",0,Partial College,Skilled Manual,N,4672102343
11724,MR.,JASON,CARTER,15-04-1967,,S,M,jason39@learnsector.com,"$70,000 ",0,Partial College,Skilled Manual,N,7987569781
11725,MR.,JOSE,LI,17-09-1967,,S,M,jose20@learnsector.com,"$70,000 ",0,Partial College,Skilled Manual,N,5094967810
11726,MR.,MICAH,LIANG,17-07-1967,,S,M,micah4@learnsector.com,"$70,000 ",0,Partial College,Skilled Manual,N,6618468516
11727,MR.,BENJAMIN,TAYLOR,07-09-1967,,S,M,benjamin43@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,N,3375859429
11728,MR.,LOGAN,WHITE,01-07-1960,,M,M,logan64@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,7461032728
11729,MR.,CALEB,CAMPBELL,05-06-1960,,M,M,caleb36@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,122874638
11730,MRS.,EMMA,TORRES,10-02-1960,,M,F,emma40@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,5988119294
11731,MRS.,TANYA,GILL,19-08-1960,,M,F,tanya10@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1635471281
11732,MR.,ERICK,SANCHEZ,02-08-1959,,M,M,erick20@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,258135119
11733,MRS.,KRISTI,SCHMIDT,27-07-1959,,M,F,kristi27@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,8823078436
11734,MR.,OMAR,CHEN,25-08-1959,,M,M,omar2@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,N,2266816703
11735,MRS.,SYDNEY,GRAY,22-01-1959,,M,F,sydney16@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1969722873
11736,MR.,SEBASTIAN,SANCHEZ,25-09-1959,,M,M,sebastian16@learnsector.com,"$60,000 ",1,Partial College,Skilled Manual,N,7426984931
11737,MRS.,MEGAN,MARTIN,02-08-1959,,M,F,megan17@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,4208039255
11738,MR.,ELIJAH,ALEXANDER,10-09-1959,,M,M,elijah20@learnsector.com,"$60,000 ",4,Bachelors,Professional,Y,502741241
11739,MR.,AARON,KING,14-05-1959,,M,M,aaron51@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,2615379303
11740,MRS.,JAN,HALL,24-04-1959,,M,F,jan18@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,N,3171516019
11741,MRS.,TAMARA,CHANDER,26-07-1959,,M,F,tamara27@learnsector.com,"$80,000 ",4,Graduate Degree,Professional,Y,2338868006
11742,MR.,EDWARD,LEWIS,11-02-1958,,S,M,edward43@learnsector.com,"$60,000 ",3,Bachelors,Professional,N,268263182
11743,MR.,CHASE,KELLY,16-03-1958,,M,M,chase3@learnsector.com,"$60,000 ",1,Bachelors,Professional,Y,1357786490
11744,MRS.,STEPHANIE,CAMPBELL,09-07-1958,,M,F,stephanie54@learnsector.com,"$60,000 ",1,Bachelors,Professional,Y,8681086845
11745,MRS.,ALLISON,GONZALEZ,13-10-1958,,M,F,allison31@learnsector.com,"$60,000 ",1,Bachelors,Professional,Y,4351006441
11746,MR.,SETH,BROOKS,12-01-1958,,S,M,seth74@learnsector.com,"$60,000 ",1,Bachelors,Professional,Y,8716276390
11747,MRS.,DESTINY,DAVIS,02-09-1958,,M,F,destiny5@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,2906166061
11748,MR.,BLAKE,HILL,18-07-1958,,M,M,blake30@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,5451419140
11749,MR.,EDUARDO,JACKSON,13-09-1969,,M,M,eduardo10@learnsector.com,"$80,000 ",4,Graduate Degree,Management,N,185386933
11750,MRS.,LATOYA,SHE,24-03-1968,,M,F,latoya0@learnsector.com,"$60,000 ",2,Bachelors,Professional,Y,1012295263
11751,MRS.,VICTORIA,GONZALES,17-07-1970,,M,F,victoria63@learnsector.com,"$80,000 ",4,Graduate Degree,Management,Y,7425613040
11752,MRS.,LAUREN,BRYANT,05-07-1970,,M,F,lauren64@learnsector.com,"$80,000 ",4,Graduate Degree,Management,Y,7646022138
11753,MRS.,FELICIA,ORTEGA,18-03-1970,,M,F,felicia20@learnsector.com,"$80,000 ",4,Graduate Degree,Management,Y,198467004
11754,MRS.,JANET,ORTEGA,07-08-1970,,M,F,janet27@learnsector.com,"$90,000 ",2,Bachelors,Professional,Y,7706533868
11755,MR.,WILLIE,PAL,15-05-1968,,M,M,willie31@learnsector.com,"$60,000 ",2,Bachelors,Professional,Y,8174233325
11756,MRS.,LINDA,ORTEGA,13-09-1968,,S,F,linda37@learnsector.com,"$60,000 ",2,Bachelors,Professional,N,2596076558
11757,MR.,VINCENT,CAI,14-05-1968,,M,M,vincent21@learnsector.com,"$70,000 ",5,Bachelors,Professional,Y,581488759
11758,MR.,COLIN,YUAN,22-12-1968,,M,M,colin30@learnsector.com,"$70,000 ",5,Bachelors,Professional,Y,184258890
11759,MRS.,DAWN,NATH,22-11-1969,,M,F,dawn42@learnsector.com,"$110,000 ",1,Graduate Degree,Management,N,1167301556
11760,MRS.,MELODY,MORENO,27-10-1967,,M,F,melody7@learnsector.com,"$70,000 ",5,Bachelors,Professional,Y,3195644843
11761,MR.,EDGAR,MEHTA,19-04-1967,,S,M,edgar15@learnsector.com,"$70,000 ",5,Bachelors,Professional,Y,9452833824
11762,MR.,RANDALL,GOMEZ,24-08-1967,,M,M,randall2@learnsector.com,"$70,000 ",5,Bachelors,Professional,Y,5292149194
11763,MR.,ROSS,FERNANDEZ,02-11-1967,,M,M,ross15@learnsector.com,"$80,000 ",5,Graduate Degree,Management,Y,8886762068
11764,MRS.,JESSIE,RAMOS,17-07-1967,,S,F,jessie36@learnsector.com,"$80,000 ",5,Graduate Degree,Management,Y,1695692884
11765,MR.,MARC,TORRES,10-11-1966,,M,M,marc15@learnsector.com,"$80,000 ",5,Bachelors,Professional,Y,3387451517
11766,MS.,CANDACE,RAMAN,07-04-1966,,S,F,candace12@learnsector.com,"$90,000 ",0,Bachelors,Professional,N,23360626
11767,MS.,MEAGAN,MADAN,24-05-1966,,S,F,meagan8@learnsector.com,"$90,000 ",0,Bachelors,Professional,N,261795872
11768,MR.,CLAYTON,NARA,10-08-1966,,M,M,clayton34@learnsector.com,"$90,000 ",2,Bachelors,Professional,Y,2222431300
11769,MS.,HALEY,HERNANDEZ,17-08-1973,,S,F,haley53@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,9909297937
11770,MR.,PETER,NARA,23-08-1973,,S,M,peter21@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,7469509456
11771,MR.,ISAAC,RIVERA,10-08-1973,,S,M,isaac16@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,846646178
11772,MR.,CAMERON,MOORE,24-01-1973,,M,M,cameron48@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,2791787447
11773,MR.,GAVIN,DIAZ,07-06-1973,,S,M,gavin20@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,8085505279
11774,MRS.,EMMA,SANCHEZ,04-12-1973,,M,F,emma25@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,8411546448
11775,MRS.,SIERRA,ROBERTS,25-05-1973,,S,F,sierra3@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,7484581794
11776,MR.,SETH,MITCHELL,07-03-1973,,M,M,seth38@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,6412577229
11777,MRS.,MIRANDA,LONG,24-07-1972,,S,F,miranda9@learnsector.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,907991001
11778,MRS.,HALEY,HENDERSON,21-03-1971,,S,F,haley24@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,2825803008
11779,MRS.,SARAH,JACKSON,19-07-1971,,S,F,sarah14@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,845476194
11780,MRS.,JESSICA,ALEXANDER,20-11-1971,,S,F,jessica43@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7158025941
11781,MR.,CARLOS,GRAY,03-10-1971,,M,M,carlos7@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,5425786042
11782,MRS.,BARBARA,JAI,17-03-1971,,M,F,barbara42@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7828253176
11783,MRS.,SARA,MITCHELL,17-11-1971,,M,F,sara37@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,2668703906
11784,MR.,JOSE,TURNER,19-12-1972,,M,M,jose42@learnsector.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,7249685293
11785,MR.,THEODORE,DIAZ,25-02-1972,,M,M,theodore3@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,918654454
11786,MR.,IAN,MURPHY,13-09-1972,,S,M,ian82@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,636971504
11787,MR.,JERRY,NATH,09-05-1972,,M,M,jerry20@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,4869754010
11788,MRS.,DESTINY,JAMES,19-02-1972,,S,F,destiny43@learnsector.com,"$70,000 ",1,Graduate Degree,Professional,Y,7136685156
11789,MRS.,BAILEY,PHILLIPS,20-02-1970,,M,F,bailey27@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,4477427376
11790,MR.,TIMOTHY,GONZALEZ,21-05-1970,,M,M,timothy34@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,2501553297
11791,MR.,CHASE,MORGAN,21-04-1970,,M,M,chase13@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,8804301082
11792,MRS.,ALEXIA,PERRY,27-05-1969,,M,F,alexia7@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,176735188
11793,MR.,XAVIER,ROGERS,20-03-1969,,M,M,xavier87@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,30445681
11794,MRS.,LAUREN,ROSS,11-01-1969,,S,F,lauren51@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,Y,9853462
11795,MRS.,NICOLE,THOMAS,15-02-1969,,S,F,nicole11@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,Y,655747750
11796,MRS.,ISABEL,JENKINS,02-07-1969,,S,F,isabel7@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,N,5623854037
11797,MR.,DEVIN,COLEMAN,03-07-1969,,S,M,devin44@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,Y,284996209
11798,MR.,BRENDAN,CHANDE,02-12-1969,,M,M,brendan13@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,Y,8659492060
11799,MR.,JESSIE,WANG,13-09-1969,,M,M,jessie7@learnsector.com,"$40,000 ",2,Bachelors,Skilled Manual,Y,325495256
11800,MRS.,JENNIFER,BAKER,11-07-1969,,M,F,jennifer19@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,3796079199
11801,MR.,AARON,SHARMA,16-09-1969,,M,M,aaron30@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,2264113149
11802,MRS.,MADISON,TAYLOR,08-09-1971,,M,F,madison9@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,6687524132
11803,MRS.,JAN,HERNANDEZ,09-12-1971,,S,F,jan15@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,4317187313
11804,MRS.,HALEY,TURNER,18-04-1971,,M,F,haley44@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,4992092431
11805,MR.,RICHARD,GREEN,03-12-1971,,M,M,richard25@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,835479305
11806,MRS.,JENNIFER,STEWART,08-10-1971,,M,F,jennifer52@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,983535293
11807,MR.,LUCAS,BAKER,09-04-1971,,M,M,lucas48@learnsector.com,"$70,000 ",3,Graduate Degree,Professional,Y,7579186031
11808,MR.,JAMES,PARKER,04-12-1969,,M,M,james57@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,2229693101
11809,MR.,JUAN,GRAY,01-02-1968,,M,M,juan16@learnsector.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,4749553407
11810,MR.,ANTONIO,WASHINGTON,01-07-1967,,S,M,antonio13@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,4151973575
11811,MS.,ABIGAIL,BROOKS,15-06-1967,,S,F,abigail22@learnsector.com,"$40,000 ",0,Bachelors,Professional,Y,8076129759
11812,MR.,ANDREW,RODRIGUEZ,22-09-1967,,M,M,andrew27@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,8438035843
11813,MS.,MARY,PATTERSON,11-12-1967,,M,F,mary40@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,6992601111
11814,MR.,DALTON,MORGAN,07-08-1970,,M,M,dalton84@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,7487095841
11815,MRS.,HANNAH,PATTERSON,24-04-1970,,M,F,hannah33@learnsector.com,"$70,000 ",3,Graduate Degree,Professional,Y,3983773824
11816,MR.,JOE,TORRES,23-10-1970,,M,M,joe35@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,3831041391
11817,MRS.,MORGAN,MILLER,27-11-1970,,S,F,morgan29@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,1819242851
11818,MR.,DANIEL,GARCIA,22-04-1970,,M,M,daniel8@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,2958797142
11819,MR.,JOSE,LAL,10-10-1967,,M,M,jose23@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,3431393208
11820,MS.,KATELYN,LOPEZ,26-08-1966,,M,F,katelyn45@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,3837157728
11821,MR.,AUSTIN,JOHNSON,15-04-1966,,M,M,austin40@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,606603938
11822,MS.,ROHINTON,WADIA,13-06-1966,,M,F,rohinton1@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,8345982553
11823,MS.,MORGAN,TURNER,24-10-1966,,M,F,morgan3@learnsector.com,"$70,000 ",0,Graduate Degree,Professional,Y,5514393252
11824,MRS.,JILL,MARTIN,10-07-1966,,M,F,jill6@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,742118977
11825,MRS.,AIMEE,SHE,18-05-1966,,S,F,aimee17@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,734586523
11826,MRS.,JESSIE,ALONSO,15-02-1966,,M,F,jessie6@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,403408855
11827,MRS.,SARA,BAKER,20-09-1969,,M,F,sara43@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,374933251
11828,MRS.,KATHERINE,MARTINEZ,06-08-1969,,M,F,katherine88@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,9131134501
11829,MRS.,SOPHIA,CAMPBELL,11-02-1969,,M,F,sophia5@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,6475723297
11830,MRS.,TAYLOR,GARCIA,15-01-1969,,M,F,taylor63@learnsector.com,"$80,000 ",3,Graduate Degree,Professional,Y,9577431826
11831,MR.,CHRISTIAN,ROSS,24-11-1969,,M,M,christian18@learnsector.com,"$80,000 ",3,Graduate Degree,Professional,Y,826819737
11832,MS.,ZOE,MURPHY,04-05-1965,,S,F,zoe13@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,1059808487
11833,MR.,OSCAR,PRICE,23-07-1965,,M,M,oscar9@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,3021315057
11834,MR.,FERNANDO,FLORES,25-10-1965,,S,M,fernando55@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,N,7989601110
11835,MR.,ELIJAH,RUSSELL,19-06-1965,,S,M,elijah21@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,3608053018
11836,MR.,GARRETT,TRAVERS,27-04-1965,,M,M,garrett9@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,6563796102
11837,MRS.,HALEY,ALEXANDER,08-09-1965,,S,F,haley38@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,2493471834
11838,MR.,JUSTIN,RODRIGUEZ,02-09-1965,,S,M,justin48@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,N,3883555572
11839,MR.,TYLER,BROWN,25-07-1965,,S,M,tyler9@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,5168643611
11840,MR.,JULIAN,PATTERSON,17-05-1965,,M,M,julian12@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,609873652
11841,MR.,SEAN,NELSON,16-03-1964,,M,M,sean41@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,8982343246
11842,MR.,JUSTIN,WILSON,10-04-1964,,S,M,justin38@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,257582551
11843,MRS.,CHRISTY,NARA,11-11-1964,,S,F,christy34@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,N,7851719796
11844,MRS.,MICHELE,ALVAREZ,04-08-1964,,S,F,michele39@learnsector.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,958187014
11845,MRS.,NATALIE,JONES,18-08-1924,,S,F,natalie71@learnsector.com,"$30,000 ",2,High School,Skilled Manual,N,9975842803
